No.,Time,Source,Destination,Protocol,Length,Info,attack
193,4.769573661,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  2917; Unit:   1, Func:   6: Write Single Register",0
194,4.769953361,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 23372; Unit:   1, Func:   6: Write Single Register",0
195,4.77014845,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 23372; Unit:   1, Func:   6: Write Single Register",0
196,4.770591777,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 11145; Unit:   1, Func:   6: Write Single Register",0
197,4.770772258,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 11145; Unit:   1, Func:   6: Write Single Register",0
198,4.7711932,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1207; Unit:   1, Func:   6: Write Single Register",0
199,4.77157401,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  1207; Unit:   1, Func:   6: Write Single Register",0
200,4.814794829,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1009 Ack=1107 Win=64256 Len=0 TSval=4162637373 TSecr=2257476852,0
201,5.18372581,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48595; Unit:   1, Func:   3: Read Holding Registers",0
202,5.184252393,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 48595; Unit:   1, Func:   3: Read Holding Registers",0
203,5.18471458,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1021 Ack=1126 Win=64256 Len=0 TSval=4162637743 TSecr=2257477265,0
204,5.184960441,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 55387; Unit:   1, Func:   6: Write Single Register",0
205,5.185213455,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 55387; Unit:   1, Func:   6: Write Single Register",0
206,5.185772082,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 50988; Unit:   1, Func:   6: Write Single Register",0
207,5.185958143,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 50988; Unit:   1, Func:   6: Write Single Register",0
208,5.186689989,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38131; Unit:   1, Func:   6: Write Single Register",0
209,5.186991984,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38131; Unit:   1, Func:   6: Write Single Register",0
210,5.187391495,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  4774; Unit:   1, Func:   6: Write Single Register",0
211,5.187623114,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  4774; Unit:   1, Func:   6: Write Single Register",0
212,5.188037591,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  7980; Unit:   1, Func:   6: Write Single Register",0
213,5.188224559,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  7980; Unit:   1, Func:   6: Write Single Register",0
214,5.231270961,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1081 Ack=1186 Win=64256 Len=0 TSval=4162637789 TSecr=2257477269,0
215,5.527907506,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21993; Unit:   1, Func:   3: Read Holding Registers",0
216,5.529024846,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 21993; Unit:   1, Func:   3: Read Holding Registers",0
217,5.529649623,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1093 Ack=1205 Win=64256 Len=0 TSval=4162638088 TSecr=2257477610,0
218,5.529980615,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29622; Unit:   1, Func:   6: Write Single Register",0
219,5.530230467,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 29622; Unit:   1, Func:   6: Write Single Register",0
220,5.53045759,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25018; Unit:   1, Func:   6: Write Single Register",0
221,5.530921074,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25018; Unit:   1, Func:   6: Write Single Register",0
222,5.531356149,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  1064; Unit:   1, Func:   6: Write Single Register",0
223,5.531615463,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  1064; Unit:   1, Func:   6: Write Single Register",0
224,5.531941141,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  8431; Unit:   1, Func:   6: Write Single Register",0
225,5.53214651,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  8431; Unit:   1, Func:   6: Write Single Register",0
226,5.532594894,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 32634; Unit:   1, Func:   6: Write Single Register",0
227,5.532880265,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 32634; Unit:   1, Func:   6: Write Single Register",0
228,5.57475997,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1153 Ack=1265 Win=64256 Len=0 TSval=4162638133 TSecr=2257477614,0
229,5.784119619,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  3567; Unit:   1, Func:   3: Read Holding Registers",0
230,5.784600581,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans:  3567; Unit:   1, Func:   3: Read Holding Registers",0
231,5.785126099,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1165 Ack=1284 Win=64256 Len=0 TSval=4162638343 TSecr=2257477866,0
232,5.785317565,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 55762; Unit:   1, Func:   6: Write Single Register",0
233,5.787008445,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 55762; Unit:   1, Func:   6: Write Single Register",0
234,5.78747983,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 52635; Unit:   1, Func:   6: Write Single Register",0
235,5.787715693,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 52635; Unit:   1, Func:   6: Write Single Register",0
236,5.788460489,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 30435; Unit:   1, Func:   6: Write Single Register",0
237,5.788710227,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 30435; Unit:   1, Func:   6: Write Single Register",0
238,5.789423161,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 12212; Unit:   1, Func:   6: Write Single Register",0
239,5.789658321,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 12212; Unit:   1, Func:   6: Write Single Register",0
240,5.790050685,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 30923; Unit:   1, Func:   6: Write Single Register",0
241,5.790227616,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 30923; Unit:   1, Func:   6: Write Single Register",0
242,5.834393123,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1225 Ack=1344 Win=64256 Len=0 TSval=4162638393 TSecr=2257477871,0
243,6.294770126,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 30231; Unit:   1, Func:   3: Read Holding Registers",0
244,6.295583653,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 30231; Unit:   1, Func:   3: Read Holding Registers",0
245,6.29599014,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1237 Ack=1363 Win=64256 Len=0 TSval=4162638854 TSecr=2257478376,0
246,6.296201486,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 17059; Unit:   1, Func:   6: Write Single Register",0
247,6.296769122,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 17059; Unit:   1, Func:   6: Write Single Register",0
248,6.297161924,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40577; Unit:   1, Func:   6: Write Single Register",0
249,6.297431497,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 40577; Unit:   1, Func:   6: Write Single Register",0
250,6.298048631,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 46950; Unit:   1, Func:   6: Write Single Register",0
251,6.298312939,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 46950; Unit:   1, Func:   6: Write Single Register",0
252,6.298677047,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19469; Unit:   1, Func:   6: Write Single Register",0
253,6.298923803,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19469; Unit:   1, Func:   6: Write Single Register",0
254,6.299308394,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 46232; Unit:   1, Func:   6: Write Single Register",0
255,6.299547324,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 46232; Unit:   1, Func:   6: Write Single Register",0
256,6.342477967,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1297 Ack=1423 Win=64256 Len=0 TSval=4162638901 TSecr=2257478380,0
257,6.74380047,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 62515; Unit:   1, Func:   3: Read Holding Registers",0
258,6.744433466,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 62515; Unit:   1, Func:   3: Read Holding Registers",0
259,6.744802548,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1309 Ack=1442 Win=64256 Len=0 TSval=4162639303 TSecr=2257478825,0
260,6.745132305,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19876; Unit:   1, Func:   6: Write Single Register",0
261,6.745506053,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19876; Unit:   1, Func:   6: Write Single Register",0
262,6.746747854,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33151; Unit:   1, Func:   6: Write Single Register",0
263,6.747063046,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33151; Unit:   1, Func:   6: Write Single Register",0
264,6.747469098,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 23685; Unit:   1, Func:   6: Write Single Register",0
265,6.747760289,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 23685; Unit:   1, Func:   6: Write Single Register",0
266,6.748319502,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21251; Unit:   1, Func:   6: Write Single Register",0
267,6.748627946,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21251; Unit:   1, Func:   6: Write Single Register",0
268,6.749139969,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 30581; Unit:   1, Func:   6: Write Single Register",0
269,6.749431889,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 30581; Unit:   1, Func:   6: Write Single Register",0
270,6.794492089,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1369 Ack=1502 Win=64256 Len=0 TSval=4162639353 TSecr=2257478830,0
271,7.090976604,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 39229; Unit:   1, Func:   3: Read Holding Registers",0
272,7.091638921,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 39229; Unit:   1, Func:   3: Read Holding Registers",0
273,7.091941918,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1381 Ack=1521 Win=64256 Len=0 TSval=4162639651 TSecr=2257479173,0
274,7.092253776,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 36819; Unit:   1, Func:   6: Write Single Register",0
275,7.092678431,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 36819; Unit:   1, Func:   6: Write Single Register",0
276,7.093083306,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26138; Unit:   1, Func:   6: Write Single Register",0
277,7.093312036,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 26138; Unit:   1, Func:   6: Write Single Register",0
278,7.095261314,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  7018; Unit:   1, Func:   6: Write Single Register",0
279,7.095500939,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  7018; Unit:   1, Func:   6: Write Single Register",0
280,7.096182465,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20695; Unit:   1, Func:   6: Write Single Register",0
281,7.09641241,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20695; Unit:   1, Func:   6: Write Single Register",0
282,7.096826936,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 25140; Unit:   1, Func:   6: Write Single Register",0
283,7.097030089,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 25140; Unit:   1, Func:   6: Write Single Register",0
284,7.138082187,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1441 Ack=1581 Win=64256 Len=0 TSval=4162639697 TSecr=2257479178,0
285,7.327390683,192.168.56.1,192.168.56.112,TCP,66,64322  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
286,7.327506924,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.1? Tell 192.168.56.112,0
287,7.3277784,0a:00:27:00:00:14,PcsCompu_74:96:2b,ARP,60,192.168.56.1 is at 0a:00:27:00:00:14,0
288,7.327782194,192.168.56.112,192.168.56.1,TCP,66,"502  >  64322 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128",0
289,7.328218062,192.168.56.1,192.168.56.112,TCP,60,64322  >  502 [ACK] Seq=1 Ack=1 Win=262656 Len=0,0
290,7.339233522,192.168.56.1,192.168.56.112,TCP,60,"64322  >  502 [FIN, ACK] Seq=1 Ack=1 Win=262656 Len=0",0
291,7.339502934,192.168.56.112,192.168.56.1,TCP,54,"502  >  64322 [FIN, ACK] Seq=1 Ack=2 Win=64256 Len=0",0
292,7.339751155,192.168.56.1,192.168.56.112,TCP,60,64322  >  502 [ACK] Seq=2 Ack=2 Win=262656 Len=0,0
293,7.351020644,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.254 is at 59:c0:7d:8f:3e:2d,0
294,7.354930974,0a:00:27:00:00:14,Broadcast,ARP,60,Who has 192.168.56.112? Tell 192.168.56.1,0
295,7.354942965,PcsCompu_74:96:2b,0a:00:27:00:00:14,ARP,42,192.168.56.112 is at 08:00:27:74:96:2b,0
296,7.355926491,192.168.56.254,192.168.56.112,TCP,74,22658  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552515 TSecr=0,1
297,7.355956728,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.254? Tell 192.168.56.112,0
298,7.605780813,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 22086; Unit:   1, Func:   3: Read Holding Registers",0
299,7.606306747,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 22086; Unit:   1, Func:   3: Read Holding Registers",0
300,7.606719789,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1453 Ack=1600 Win=64256 Len=0 TSval=4162640166 TSecr=2257479687,0
301,7.606982625,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 61575; Unit:   1, Func:   6: Write Single Register",0
302,7.607242629,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 61575; Unit:   1, Func:   6: Write Single Register",0
303,7.607863742,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 33703; Unit:   1, Func:   6: Write Single Register",0
304,7.608143067,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 33703; Unit:   1, Func:   6: Write Single Register",0
305,7.608660226,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13069; Unit:   1, Func:   6: Write Single Register",0
306,7.60893053,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13069; Unit:   1, Func:   6: Write Single Register",0
307,7.609640685,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26742; Unit:   1, Func:   6: Write Single Register",0
308,7.609901076,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 26742; Unit:   1, Func:   6: Write Single Register",0
309,7.610591832,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:   907; Unit:   1, Func:   6: Write Single Register",0
310,7.610868727,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:   907; Unit:   1, Func:   6: Write Single Register",0
311,7.653755717,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1513 Ack=1660 Win=64256 Len=0 TSval=4162640213 TSecr=2257479692,0
312,7.916692945,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19177; Unit:   1, Func:   3: Read Holding Registers",0
313,7.917473961,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 19177; Unit:   1, Func:   3: Read Holding Registers",0
314,7.918089608,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1525 Ack=1679 Win=64256 Len=0 TSval=4162640477 TSecr=2257479998,0
315,7.918367495,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 48854; Unit:   1, Func:   6: Write Single Register",0
316,7.918685762,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 48854; Unit:   1, Func:   6: Write Single Register",0
317,7.919075118,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 30096; Unit:   1, Func:   6: Write Single Register",0
318,7.919279466,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 30096; Unit:   1, Func:   6: Write Single Register",0
319,7.919601835,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 53653; Unit:   1, Func:   6: Write Single Register",0
320,7.919786445,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 53653; Unit:   1, Func:   6: Write Single Register",0
321,7.920092906,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 22454; Unit:   1, Func:   6: Write Single Register",0
322,7.920269053,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 22454; Unit:   1, Func:   6: Write Single Register",0
323,7.920833817,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  3675; Unit:   1, Func:   6: Write Single Register",0
324,7.92116728,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  3675; Unit:   1, Func:   6: Write Single Register",0
325,7.966496169,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1585 Ack=1739 Win=64256 Len=0 TSval=4162640525 TSecr=2257480002,0
326,8.22843738,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60101; Unit:   1, Func:   3: Read Holding Registers",0
327,8.229115355,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 60101; Unit:   1, Func:   3: Read Holding Registers",0
328,8.229793432,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1597 Ack=1758 Win=64256 Len=0 TSval=4162640789 TSecr=2257480310,0
329,8.230023477,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 28628; Unit:   1, Func:   6: Write Single Register",0
330,8.230400943,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 28628; Unit:   1, Func:   6: Write Single Register",0
331,8.230889043,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38686; Unit:   1, Func:   6: Write Single Register",0
332,8.231217256,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38686; Unit:   1, Func:   6: Write Single Register",0
333,8.231746851,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 32337; Unit:   1, Func:   6: Write Single Register",0
334,8.232061085,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 32337; Unit:   1, Func:   6: Write Single Register",0
335,8.23255937,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 43046; Unit:   1, Func:   6: Write Single Register",0
336,8.232848223,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 43046; Unit:   1, Func:   6: Write Single Register",0
337,8.233376425,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 21240; Unit:   1, Func:   6: Write Single Register",0
338,8.233633114,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 21240; Unit:   1, Func:   6: Write Single Register",0
339,8.277701868,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=1657 Ack=1818 Win=64256 Len=0 TSval=4162640837 TSecr=2257480315,0
340,8.374662631,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.254? Tell 192.168.56.112,0
341,8.540394239,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35975; Unit:   1, Func:   3: Read Holding Registers",0
